"id","name","pitches","rv_tot","pct_tot","rv_11","pct_11","rv_12","pct_12","rv_13","pct_13","rv_14","pct_14","rv_16","pct_16","rv_17","pct_17","rv_18","pct_18","rv_19","pct_19"
642851,"Wynns, Austin",913,-1.287136934160192,0.48484848484848486,0,0.08,0,0.6938775510204082,0,0.3888888888888889,0,0.5606060606060606,0,0.5384615384615384,0,0.2962962962962963,-1,0.5806451612903226,0,0.25806451612903225
671056,"Herrera, Iván",1161,-1.1948175995308092,0.47783251231527096,0,0.19230769230769232,-1,0.4714285714285714,0,0.15,-1,0.576271186440678,0,0.6621621621621622,0,0.4166666666666667,0,0.5408163265306123,0,0.2
641555,"Escarra, J.C.",885,-0.3011847693816846,0.4967532467532468,0,0.16666666666666666,-1,0.5510204081632653,0,0.13333333333333333,0,0.48333333333333334,-1,0.49019607843137253,0,0.391304347826087,2,0.7183098591549296,0,0.3333333333333333
687221,"Rushing, Dalton",916,-2.213230803794502,0.4298780487804878,0,0.1875,0,0.6271186440677966,0,0.1875,0,0.5079365079365079,-1,0.5517241379310345,0,0.125,-1,0.43548387096774194,0,0.13333333333333333
669134,"Campusano, Luis",1286,-1.0773638128965748,0.4521158129175947,0,0.23076923076923078,-1,0.5254237288135594,0,0.24,0,0.5,1,0.6448598130841121,0,0.13333333333333333,-1,0.44776119402985076,0,0.2641509433962264
661388,"Contreras, William",2315,-0.6033279155015947,0.478110599078341,0,0.2,0,0.5508474576271186,0,0.20833333333333334,0,0.5449101796407185,0,0.6101694915254238,0,0.3333333333333333,0,0.5786163522012578,0,0.20512820512820512
623168,"Heineman, Tyler",1290,2.7086219360165598,0.5032537960954447,0,0.10256410256410256,0,0.6721311475409836,0,0.3548387096774194,0,0.5070422535211268,1,0.68,0,0.25925925925925924,0,0.5876288659793815,0,0.22857142857142856
669127,"Langeliers, Shea",2343,-1.5470955212826758,0.43857634902411025,0,0.20253164556962025,-1,0.47619047619047616,0,0.3103448275862069,-2,0.43005181347150256,1,0.6164383561643836,0,0.25806451612903225,0,0.5694444444444444,1,0.32142857142857145
665561,"Marchán, Rafael",1154,1.9545641348926077,0.5052083333333334,0,0.2857142857142857,0,0.6444444444444445,0,0.38095238095238093,0,0.5783132530120482,0,0.6428571428571429,0,0.1875,0,0.5862068965517241,0,0.2564102564102564
681351,"O'Hoppe, Logan",1917,-3.06011283774189,0.42818791946308726,0,0.11538461538461539,-1,0.5393258426966292,0,0.34,0,0.4596774193548387,0,0.5671641791044776,0,0.25,-2,0.4967741935483871,0,0.2808988764044944
641598,"Garver, Mitch",829,-1.932833748624504,0.4205298013245033,0,0.14285714285714285,0,0.5526315789473685,0,0.18181818181818182,0,0.3333333333333333,-1,0.5666666666666667,0,0.2,0,0.5636363636363636,0,0.3333333333333333
676439,"Feduccia, Hunter",1030,0.6702576801677296,0.45604395604395603,0,0.16129032258064516,0,0.6481481481481481,0,0.1875,0,0.6229508196721312,0,0.5428571428571428,0,0.17391304347826086,0,0.5223880597014925,0,0.19047619047619047
682626,"Alvarez, Francisco",2116,-0.655154860562825,0.46875,0,0.17105263157894737,0,0.5617977528089888,0,0.2222222222222222,0,0.5,0,0.6326530612244898,0,0.3191489361702128,0,0.5935483870967742,-1,0.21212121212121213
666023,"Fermin, Freddy",1632,1.3664008418809883,0.47700170357751276,0,0.2,-1,0.49295774647887325,0,0.41379310344827586,0,0.5585585585585585,2,0.7047619047619048,0,0.3793103448275862,-1,0.488,0,0.22388059701492538
543309,"Higashioka, Kyle",1148,-0.7664139660907514,0.4349775784753363,0,0.10810810810810811,-1,0.4714285714285714,0,0.06451612903225806,1,0.5897435897435898,-1,0.5308641975308642,0,0.48,1,0.5714285714285714,0,0.2127659574468085
669224,"Wells, Austin",2300,3.2113318679737466,0.4897959183673469,0,0.2,-1,0.5495495495495496,0,0.19298245614035087,2,0.6068965517241379,0,0.5402298850574713,1,0.3559322033898305,2,0.6226415094339622,0,0.3150684931506849
543510,"McCann, James",1162,-1.089785844092969,0.4404494382022472,0,0.18518518518518517,-1,0.34210526315789475,0,0.3684210526315789,0,0.5061728395061729,-1,0.5185185185185185,0,0.4318181818181818,1,0.5882352941176471,0,0.16981132075471697
695600,"Jensen, Carter",1497,1.5817101237822315,0.49214659685863876,0,0.06521739130434782,-1,0.6043956043956044,0,0.34375,1,0.6267605633802817,0,0.618421052631579,0,0.3137254901960784,1,0.5208333333333334,0,0.28205128205128205
663743,"Fortes, Nick",1904,0.41769541188108095,0.49853372434017595,0,0.06521739130434782,-1,0.5595238095238095,0,0.2413793103448276,1,0.6176470588235294,-2,0.5102040816326531,1,0.44776119402985076,2,0.6162790697674418,0,0.26
521692,"Perez, Salvador",1345,-2.2035260529468372,0.43912175648702595,0,0.21052631578947367,-1,0.47674418604651164,0,0.13043478260869565,0,0.5795454545454546,-1,0.6,0,0.20512820512820512,-1,0.5578947368421052,0,0.28205128205128205
668670,"Rogers, Jake",923,0.3057273415389824,0.4864864864864865,0,0.20833333333333334,0,0.75,0,0.23076923076923078,0,0.5084745762711864,0,0.7083333333333334,0,0.19444444444444445,0,0.5529411764705883,0,0.28125
665966,"Narváez, Carlos",1868,2.646361839088585,0.44964539007092197,0,0.17391304347826086,0,0.6219512195121951,1,0.2857142857142857,0,0.46601941747572817,1,0.6458333333333334,0,0.2833333333333333,0,0.5205479452054794,0,0.14634146341463414
694212,"Basallo, Samuel",1457,-2.077733573668075,0.4249512670565302,0,0.13513513513513514,0,0.5555555555555556,0,0.30303030303030304,-1,0.43529411764705883,0,0.6382978723404256,0,0.1111111111111111,-1,0.4387755102040816,0,0.25862068965517243
672275,"Bailey, Patrick",2185,4.10611884067748,0.47619047619047616,1,0.22950819672131148,1,0.6292134831460674,0,0.12121212121212122,2,0.5886075949367089,-1,0.5328467153284672,1,0.3103448275862069,0,0.5819209039548022,0,0.2597402597402597
620443,"Torrens, Luis",969,0.20966422838504917,0.4958217270194986,0,0.25,0,0.5714285714285714,0,0.2631578947368421,0,0.524390243902439,0,0.671875,0,0.35,0,0.5897435897435898,0,0.21621621621621623
669257,"Smith, Will",2065,-0.8867806407723495,0.4873501997336884,-1,0.16883116883116883,0,0.6396396396396397,0,0.2708333333333333,0,0.5652173913043478,0,0.6014492753623188,0,0.37254901960784315,0,0.5899280575539568,0,0.2777777777777778
668939,"Rutschman, Adley",1728,3.0512981336542824,0.46885245901639344,0,0.14285714285714285,1,0.6263736263736264,0,0.23684210526315788,1,0.5882352941176471,1,0.6111111111111112,0,0.22448979591836735,-1,0.5431034482758621,0,0.22807017543859648
680777,"Jeffers, Ryan",2027,1.1259619690564369,0.46227709190672156,0,0.2,1,0.6507936507936508,0,0.2702702702702703,1,0.5660377358490566,0,0.5632183908045977,0,0.34146341463414637,0,0.4728682170542636,0,0.2153846153846154
641680,"Heim, Jonah",955,0.44515334003486234,0.46301369863013697,0,0.2,0,0.4634146341463415,0,0.3157894736842105,0,0.5952380952380952,0,0.5813953488372093,0,0.3,0,0.5652173913043478,0,0.3235294117647059
663728,"Raleigh, Cal",1988,0.8683724910137773,0.48079470198675495,0,0.24615384615384617,0,0.7040816326530612,0,0.38095238095238093,0,0.5058823529411764,-1,0.524822695035461,0,0.34,1,0.6218487394957983,0,0.15714285714285714
686780,"Pagés, Pedro",2068,1.604593902004828,0.47446236559139787,0,0.1,0,0.5517241379310345,0,0.15,-1,0.49137931034482757,1,0.673469387755102,0,0.2765957446808511,2,0.6148148148148148,0,0.30120481927710846
665804,"Amaya, Miguel",1220,-0.37977971157527446,0.47285067873303166,0,0.25806451612903225,0,0.6140350877192983,0,0.2631578947368421,0,0.5052631578947369,1,0.65,0,0.3125,-1,0.5308641975308642,0,0.1702127659574468
